rebalance_date,experiment_id,dimension_tested,family,lookback_window_days,max_total_crypto_weight,rebalance_frequency,covariance_method,ticker,weight
2025-06-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,0.0
2025-06-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.29603025906583674
2025-06-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.3421730107530531
2025-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.012978670691785597
2025-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2025-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.33776725074110747
2025-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,3.250912451562004e-17
2025-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.30133144538944784
2025-07-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.34792263317765904
2025-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.013384983356455061
2025-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2025-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.3305606413926026
2025-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,2.9300498872364667e-18
2025-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.3060543752509425
2025-08-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2025-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.012493631640130296
2025-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2025-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.3267094678748712
2025-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,3.0616169126487465e-17
2025-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.3107969004849985
2025-09-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2025-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.009671317343587723
2025-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,5.2687954580192e-19
2025-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.323283277149139
2025-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,6.122244496296746e-17
2025-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.3170454055072734
2025-10-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2025-11-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.003292480498273528
2025-11-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2025-11-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.2967075195017266
2025-11-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,0.0
2025-11-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.35
2025-11-03,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2025-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,7.947208185313641e-18
2025-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2025-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.30000000000000016
2025-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,1.085339198001618e-16
2025-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.34999999999999987
2025-12-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2026-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.0
2026-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,2.4868807547438073e-18
2026-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.30000000000000016
2026-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,1.3060431146683856e-17
2026-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.3499999999999999
2026-01-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2026-02-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.006413000411130462
2026-02-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2026-02-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.2906818297851245
2026-02-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,0.002905169803745166
2026-02-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.35
2026-02-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2026-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.0
2026-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,5.522747586199826e-19
2026-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.27170343688587545
2026-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,0.02829656311412458
2026-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.35
2026-03-02,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35
2026-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.0
2026-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,6.300818303521083e-18
2026-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.2572168069715914
2026-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,0.04278319302840864
2026-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.35000000000000003
2026-04-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35000000000000003
2026-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,BTC-USD,0.00465585736201682
2026-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,ETH-USD,0.0
2026-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,GLD,0.2548706792430361
2026-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,QQQ,0.040473463394947076
2026-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,SPY,0.35000000000000003
2026-05-01,lookback_504,lookback,lookback,504,0.2,monthly,sample,TLT,0.35000000000000003
2019-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,5.979341931425101e-18
2019-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2019-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000016
2019-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,2.5238202421762515e-17
2019-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3499999999999999
2019-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,5.551115123125783e-17
2019-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000004
2019-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2019-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2019-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000016
2019-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,4.602075798581218e-18
2019-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2019-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3000000000000001
2019-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.3917432028353808e-17
2019-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3499999999999999
2019-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3000000000000001
2019-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-06-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.5331880904897968e-18
2019-06-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-06-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2019-06-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,1.3877787807814457e-17
2019-06-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3000000000000001
2019-06-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,3.962519105725294e-18
2019-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2019-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3000000000000001
2019-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-08-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2019-08-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-08-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3488741854584428
2019-08-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-08-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3011258145415574
2019-08-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-09-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2019-09-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,6.48563975573063e-18
2019-09-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.33370642116395366
2019-09-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-09-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3162935788360464
2019-09-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2019-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,5.513984829774945e-18
2019-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3091685196691255
2019-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2019-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3408314803308745
2019-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.3499999999999998
2019-11-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2019-11-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,3.0357660829594128e-18
2019-11-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.29999999999999993
2019-11-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,3.295974604355934e-17
2019-11-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.35000000000000003
2019-11-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35000000000000003
2019-12-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,3.9688899891197754e-18
2019-12-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2019-12-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.2793469210074516
2019-12-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.020653078992548618
2019-12-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3499999999999998
2019-12-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2020-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2020-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.22572649311008425
2020-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.07427350688991582
2020-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.35
2020-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-02-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,2.2365299730995913e-17
2020-02-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2020-02-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.212794901131236
2020-02-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.08720509886876425
2020-02-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.34999999999999987
2020-02-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.3499999999999999
2020-03-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,4.257761193471638e-18
2020-03-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,4.4968591822089236e-18
2020-03-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.24091342166898608
2020-03-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.05908657833101415
2020-03-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.34999999999999987
2020-03-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.3987138574618916e-17
2020-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2020-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.18724752477925002
2020-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.11275247522075005
2020-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2020-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,7.141732797008758e-18
2020-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.12124065057135677
2020-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.17875934942864335
2020-05-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.1658058788831733e-17
2020-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,3.8497378974865874e-19
2020-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.11354691827930331
2020-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.18645308172069683
2020-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,2.516039877760829e-17
2020-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2020-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.08975952406650417
2020-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.21024047593349593
2020-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-08-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2020-08-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,7.68284025037849e-18
2020-08-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-08-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.08497484208766745
2020-08-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.21502515791233257
2020-08-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.3198362462764606e-17
2020-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,3.8328969896334815e-18
2020-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0019266144167577326
2020-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.2980733855832423
2020-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2020-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,9.123371904644141e-18
2020-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,2.7755575615628914e-17
2020-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000004
2020-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2020-11-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,2.5469666703228797e-17
2020-11-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2020-11-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3499999999999999
2020-11-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2020-11-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3000000000000002
2020-11-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.3499999999999999
2020-12-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,6.45419783283587e-18
2020-12-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,8.01968481527027e-19
2020-12-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2020-12-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,1.3877787807814457e-17
2020-12-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000004
2020-12-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2021-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,1.1010853872743268e-17
2021-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2021-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000016
2021-01-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,4.4902520850222214e-18
2021-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2021-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2021-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3000000000000002
2021-02-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.4900735518311474e-17
2021-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2021-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.35
2021-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.30000000000000004
2021-03-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2021-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2021-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.30000000000000004
2021-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.35
2021-04-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-05-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.321237978873848e-18
2021-05-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2021-05-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.30000000000000004
2021-05-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-05-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.35000000000000003
2021-05-03,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2021-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,1.191682827162385e-17
2021-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.30000000000000004
2021-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,1.4383198724096695e-17
2021-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.35
2021-06-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,4.982662994486605e-18
2021-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,9.37000146494566e-19
2021-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.30000000000000016
2021-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,7.017253128527956e-17
2021-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3499999999999999
2021-07-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-08-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,0.0
2021-08-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,4.9063289360714914e-18
2021-08-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.30000000000000016
2021-08-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,2.6519460378607418e-17
2021-08-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.35
2021-08-02,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
2021-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,1.238857388638843e-17
2021-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2021-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3000000000000002
2021-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3499999999999999
2021-09-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.3499999999999999
2021-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,BTC-USD,5.21083231429707e-17
2021-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,ETH-USD,0.0
2021-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,GLD,0.3000000000000001
2021-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,QQQ,0.0
2021-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,SPY,0.3499999999999999
2021-10-01,minvar_no_crypto_control,anchor,anchors,252,0.0,monthly,sample,TLT,0.35
