rebalance_date,experiment_id,dimension_tested,family,lookback_window_days,max_total_crypto_weight,rebalance_frequency,covariance_method,turnover_one_way,is_initial_rebalance,n_assets_changed,max_abs_weight_change
2021-10-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.0027649121983174298,False,3,0.002764912198317482
2022-01-03,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.015971863898831935,False,3,0.01597186389883193
2022-04-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.016231795216344228,False,3,0.01623179521634427
2022-07-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.016446878484227077,False,3,0.01644687848422699
2022-10-03,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.030508924044743597,False,3,0.030508924044743535
2023-01-02,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.030188910473804623,False,3,0.03018891047380462
2023-04-03,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.0012465158278259282,False,3,0.0012465158278259225
2023-07-03,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.030882204763031613,False,3,0.030882204763031607
2023-10-02,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.014061266889679996,False,3,0.014061266889680013
2024-01-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.11377624915934324,False,5,0.11377624915934323
2024-04-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.03362857125773912,False,6,0.0241206820700749
2024-07-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.027701662183137056,False,5,0.027701662183137077
2024-10-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.12284767310812825,False,5,0.11444471189971686
2025-01-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.08449073856696829,False,5,0.0720430736081753
2025-04-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.03313733030546956,False,5,0.031863225718851085
2025-07-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.08438273442150016,False,4,0.08438273442150013
2025-10-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.024570235434583886,False,4,0.02418682917194903
2026-01-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.06235752448709804,False,4,0.05196427443678042
2026-04-01,rebalance_quarterly,rebalance_frequency,rebalance,252,0.2,quarterly,sample,0.19323321426246337,False,5,0.19137983724119761
