date,daily_return,strategy
2020-02-06,0.004781021548897747,minvar_baseline_corrected
2020-02-07,0.002566769440517476,minvar_baseline_corrected
2020-02-10,0.005319389426739636,minvar_baseline_corrected
2020-02-11,-0.0012634883815647543,minvar_baseline_corrected
2020-02-12,0.0016565930382990742,minvar_baseline_corrected
2020-02-13,0.0017679394244889235,minvar_baseline_corrected
2020-02-14,0.0033457939605457286,minvar_baseline_corrected
2020-02-17,-0.0008363115789465692,minvar_baseline_corrected
2020-02-18,0.004534505876292356,minvar_baseline_corrected
2020-02-19,0.0029955483722847393,minvar_baseline_corrected
2020-02-20,0.0010696383283599368,minvar_baseline_corrected
2020-02-21,0.000803141206619284,minvar_baseline_corrected
2020-02-24,-0.00832546671531185,minvar_baseline_corrected
2020-02-25,-0.015009518598528587,minvar_baseline_corrected
2020-02-26,-0.0025704865074251447,minvar_baseline_corrected
2020-02-27,-0.015689916784480583,minvar_baseline_corrected
2020-02-28,-0.0006264276646365079,minvar_baseline_corrected
2020-03-02,0.01715989599192447,minvar_baseline_corrected
2020-03-03,4.405330788350651e-05,minvar_baseline_corrected
2020-03-04,0.013895267615020992,minvar_baseline_corrected
2020-03-05,-5.537388487420955e-05,minvar_baseline_corrected
2020-03-06,0.011436628014375986,minvar_baseline_corrected
2020-03-09,-0.02151223637676361,minvar_baseline_corrected
2020-03-10,-0.00498960178096664,minvar_baseline_corrected
2020-03-11,-0.03307435109072144,minvar_baseline_corrected
2020-03-12,-0.04771116375380319,minvar_baseline_corrected
2020-03-13,0.016201436391340543,minvar_baseline_corrected
2020-03-16,-0.02344859546258347,minvar_baseline_corrected
2020-03-17,-0.002544647144188693,minvar_baseline_corrected
2020-03-18,-0.043914240118398604,minvar_baseline_corrected
2020-03-19,0.007591494490257034,minvar_baseline_corrected
2020-03-20,0.015774360585740728,minvar_baseline_corrected
2020-03-23,0.019567799495965682,minvar_baseline_corrected
2020-03-24,0.03495493835914767,minvar_baseline_corrected
2020-03-25,-0.00023041273863412645,minvar_baseline_corrected
2020-03-26,0.025974065023982126,minvar_baseline_corrected
2020-03-27,-0.0032311607209490854,minvar_baseline_corrected
2020-03-30,0.009884965967717253,minvar_baseline_corrected
2020-03-31,-0.015898724087905852,minvar_baseline_corrected
2020-04-01,-0.0050605367703912205,minvar_baseline_corrected
2020-04-02,0.014236084804994852,minvar_baseline_corrected
2020-04-03,-0.0015510594259670414,minvar_baseline_corrected
2020-04-06,0.029024368328725857,minvar_baseline_corrected
2020-04-07,-0.005482819436204572,minvar_baseline_corrected
2020-04-08,0.002072722248030016,minvar_baseline_corrected
2020-04-09,0.011898774669972051,minvar_baseline_corrected
2020-04-10,-9.069270704665525e-19,minvar_baseline_corrected
2020-04-13,0.004059132080823048,minvar_baseline_corrected
2020-04-14,0.0144356465056427,minvar_baseline_corrected
2020-04-15,0.0020946689677277166,minvar_baseline_corrected
2020-04-16,0.00756059187613176,minvar_baseline_corrected
2020-04-17,-0.006474219082961689,minvar_baseline_corrected
2020-04-20,0.0007699585669893737,minvar_baseline_corrected
2020-04-21,-0.008894659831090616,minvar_baseline_corrected
2020-04-22,0.011594125480643161,minvar_baseline_corrected
2020-04-23,0.004912765544546118,minvar_baseline_corrected
2020-04-24,0.0038628325861163257,minvar_baseline_corrected
2020-04-27,-0.005393616699242151,minvar_baseline_corrected
2020-04-28,-0.002018838361088703,minvar_baseline_corrected
2020-04-29,0.01013684388843066,minvar_baseline_corrected
2020-04-30,-0.011430005514073723,minvar_baseline_corrected
2020-05-01,-0.003072112963319368,minvar_baseline_corrected
2020-05-04,0.0014314908723348826,minvar_baseline_corrected
2020-05-05,0.002217024021494332,minvar_baseline_corrected
2020-05-06,-0.01063996061722284,minvar_baseline_corrected
2020-05-07,0.014937645369996082,minvar_baseline_corrected
2020-05-08,-0.0020550146185516318,minvar_baseline_corrected
2020-05-11,-0.003734105268230972,minvar_baseline_corrected
2020-05-12,-0.001343117727667112,minvar_baseline_corrected
2020-05-13,0.001154309483940779,minvar_baseline_corrected
2020-05-14,0.010021608373076217,minvar_baseline_corrected
2020-05-15,0.002703906236145634,minvar_baseline_corrected
2020-05-18,-0.002724129504524141,minvar_baseline_corrected
2020-05-19,0.0025400635700705393,minvar_baseline_corrected
2020-05-20,0.0073670094592483545,minvar_baseline_corrected
2020-05-21,-0.006954350993658224,minvar_baseline_corrected
2020-05-22,0.004921129018640703,minvar_baseline_corrected
2020-05-25,-6.257902703413416e-20,minvar_baseline_corrected
2020-05-26,-0.007753422284739574,minvar_baseline_corrected
2020-05-27,0.0034095102569307355,minvar_baseline_corrected
2020-05-28,-0.0005747750089370316,minvar_baseline_corrected
2020-05-29,0.007668732051839777,minvar_baseline_corrected
2020-06-01,0.00033385840744395577,minvar_baseline_corrected
2020-06-02,-0.0012270387008510913,minvar_baseline_corrected
2020-06-03,-0.008030387188273107,minvar_baseline_corrected
2020-06-04,-0.0026732416555695316,minvar_baseline_corrected
2020-06-05,-0.002294251603666648,minvar_baseline_corrected
2020-06-08,0.00834444982569143,minvar_baseline_corrected
2020-06-09,0.006533191568313657,minvar_baseline_corrected
2020-06-10,0.010311785544869593,minvar_baseline_corrected
2020-06-11,-0.013079512039011375,minvar_baseline_corrected
2020-06-12,0.00022057467716329968,minvar_baseline_corrected
2020-06-15,0.002711176694706241,minvar_baseline_corrected
2020-06-16,0.00010976546597499942,minvar_baseline_corrected
2020-06-17,0.0016562857785887247,minvar_baseline_corrected
2020-06-18,0.003339878460265727,minvar_baseline_corrected
2020-06-19,0.0029950070652095487,minvar_baseline_corrected
2020-06-22,0.0049193371961536855,minvar_baseline_corrected
2020-06-23,0.0024772691265886534,minvar_baseline_corrected
2020-06-24,-0.004858400121967303,minvar_baseline_corrected
2020-06-25,0.003883727018363377,minvar_baseline_corrected
2020-06-26,-0.001955066082709342,minvar_baseline_corrected
2020-06-29,0.003029246903858246,minvar_baseline_corrected
2020-06-30,0.004521138429828285,minvar_baseline_corrected
2020-07-01,0.00024156350678765392,minvar_baseline_corrected
2020-07-02,0.002897685581191998,minvar_baseline_corrected
2020-07-03,-9.910068161778807e-20,minvar_baseline_corrected
2020-07-06,0.006173455799950234,minvar_baseline_corrected
2020-07-07,0.004197402680715261,minvar_baseline_corrected
2020-07-08,0.0035976781820928386,minvar_baseline_corrected
2020-07-09,0.004133917800612161,minvar_baseline_corrected
2020-07-10,0.00011920486129713814,minvar_baseline_corrected
2020-07-13,-0.0021813967823518738,minvar_baseline_corrected
2020-07-14,0.005503691624496331,minvar_baseline_corrected
2020-07-15,0.0008156994244425076,minvar_baseline_corrected
2020-07-16,-0.0029695154152464716,minvar_baseline_corrected
2020-07-17,0.002836870025705062,minvar_baseline_corrected
2020-07-20,0.006856329555344618,minvar_baseline_corrected
2020-07-21,0.0038579289215498647,minvar_baseline_corrected
2020-07-22,0.00787827611819723,minvar_baseline_corrected
2020-07-23,0.0021662406906240313,minvar_baseline_corrected
2020-07-24,0.0008124947417515072,minvar_baseline_corrected
2020-07-27,0.008859042228190632,minvar_baseline_corrected
2020-07-28,0.0029150082240087137,minvar_baseline_corrected
2020-07-29,0.005689007402820632,minvar_baseline_corrected
2020-07-30,-0.0007207454963240214,minvar_baseline_corrected
2020-07-31,0.006279884346384388,minvar_baseline_corrected
2020-08-03,0.0012603924604887525,minvar_baseline_corrected
2020-08-04,0.011915896156471779,minvar_baseline_corrected
2020-08-05,0.0017889064030159694,minvar_baseline_corrected
2020-08-06,0.009212219859965681,minvar_baseline_corrected
2020-08-07,-0.008790492481228918,minvar_baseline_corrected
2020-08-10,-0.0024773268778958413,minvar_baseline_corrected
2020-08-11,-0.026510382932696988,minvar_baseline_corrected
2020-08-12,0.0004948348046128824,minvar_baseline_corrected
2020-08-13,0.0042107471960113425,minvar_baseline_corrected
2020-08-14,-0.0029256197025216463,minvar_baseline_corrected
2020-08-17,0.010153974397788538,minvar_baseline_corrected
2020-08-18,0.006911701308842645,minvar_baseline_corrected
2020-08-19,-0.014779592515570886,minvar_baseline_corrected
2020-08-20,0.007402112712021503,minvar_baseline_corrected
2020-08-21,0.0006663008725289014,minvar_baseline_corrected
2020-08-24,0.0003313816987053818,minvar_baseline_corrected
2020-08-25,-0.0006850906786400508,minvar_baseline_corrected
2020-08-26,0.006988179442743207,minvar_baseline_corrected
2020-08-27,-0.009466957649115072,minvar_baseline_corrected
2020-08-28,0.007693689147559517,minvar_baseline_corrected
2020-08-31,0.0029305134049490396,minvar_baseline_corrected
2020-09-01,0.00716843897583744,minvar_baseline_corrected
2020-09-02,0.0031164412487787985,minvar_baseline_corrected
2020-09-03,-0.012264177714902997,minvar_baseline_corrected
2020-09-04,-0.00830651398544641,minvar_baseline_corrected
2020-09-07,-4.789942848832716e-19,minvar_baseline_corrected
2020-09-08,-0.006646554485624649,minvar_baseline_corrected
2020-09-09,0.00818668931761091,minvar_baseline_corrected
2020-09-10,-0.0044339491124188325,minvar_baseline_corrected
2020-09-11,0.0008815467765960003,minvar_baseline_corrected
2020-09-14,0.006571632448529502,minvar_baseline_corrected
2020-09-15,-0.00021394459594909496,minvar_baseline_corrected
2020-09-16,-0.0012624909575464694,minvar_baseline_corrected
2020-09-17,-0.0034283779527457224,minvar_baseline_corrected
2020-09-18,-0.004012200143265843,minvar_baseline_corrected
2020-09-21,-0.008448165538357697,minvar_baseline_corrected
2020-09-22,0.0009794982354974693,minvar_baseline_corrected
2020-09-23,-0.013754130978186457,minvar_baseline_corrected
