date,strategy,objective,beta,max_total_crypto_weight,portfolio_return
2023-01-06,minvar_no_crypto_control,min_variance,0.95,0.0,0.01983769532158848
2023-01-09,minvar_no_crypto_control,min_variance,0.95,0.0,0.0025186277996887816
2023-01-10,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0026060858675810896
2023-01-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.009267565951390853
2023-01-12,minvar_no_crypto_control,min_variance,0.95,0.0,0.01210062805993219
2023-01-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.0019261142195995092
2023-01-16,minvar_no_crypto_control,min_variance,0.95,0.0,3.598867875300606e-19
2023-01-17,minvar_no_crypto_control,min_variance,0.95,0.0,-0.005121891683176975
2023-01-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.0029070976186432156
2023-01-19,minvar_no_crypto_control,min_variance,0.95,0.0,0.001110947112333532
2023-01-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0016205802510749984
2023-01-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.002533605014982587
2023-01-24,minvar_no_crypto_control,min_variance,0.95,0.0,0.006007946188915082
2023-01-25,minvar_no_crypto_control,min_variance,0.95,0.0,0.0025820164587700986
2023-01-26,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0015858666705512298
2023-01-27,minvar_no_crypto_control,min_variance,0.95,0.0,-0.000691167039330596
2023-01-30,minvar_no_crypto_control,min_variance,0.95,0.0,-0.005938095297785436
2023-01-31,minvar_no_crypto_control,min_variance,0.95,0.0,0.008468428665313388
2023-02-01,minvar_no_crypto_control,min_variance,0.95,0.0,0.011804517452247112
2023-02-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.002453796344903464
2023-02-03,minvar_no_crypto_control,min_variance,0.95,0.0,-0.017076173482254105
2023-02-06,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0037741332067100135
2023-02-07,minvar_no_crypto_control,min_variance,0.95,0.0,0.0015024111222385955
2023-02-08,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0008836566183071843
2023-02-09,minvar_no_crypto_control,min_variance,0.95,0.0,-0.008689924461672039
2023-02-10,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0025356825377420844
2023-02-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.004772616197317192
2023-02-14,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0006843108369057506
2023-02-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00564486853127165
2023-02-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.009484887550205507
2023-02-17,minvar_no_crypto_control,min_variance,0.95,0.0,0.00292512591280739
2023-02-20,minvar_no_crypto_control,min_variance,0.95,0.0,1.8264872894298197e-20
2023-02-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.014222348428579052
2023-02-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.0007672620545097594
2023-02-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.004839550221046275
2023-02-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.01029022511993801
2023-02-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.003363676301207705
2023-02-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.002014539755213161
2023-03-01,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00289069242485176
2023-03-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0009548070778890904
2023-03-03,minvar_no_crypto_control,min_variance,0.95,0.0,0.01698162438583351
2023-03-06,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004251248691254329
2023-03-07,minvar_no_crypto_control,min_variance,0.95,0.0,-0.008663703813485996
2023-03-08,minvar_no_crypto_control,min_variance,0.95,0.0,0.0006721231555981317
2023-03-09,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0012867196394573616
2023-03-10,minvar_no_crypto_control,min_variance,0.95,0.0,0.015440108699299857
2023-03-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.008510566019359081
2023-03-14,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0032274060610131936
2023-03-15,minvar_no_crypto_control,min_variance,0.95,0.0,0.007767079302159531
2023-03-16,minvar_no_crypto_control,min_variance,0.95,0.0,0.002966432551451479
2023-03-17,minvar_no_crypto_control,min_variance,0.95,0.0,0.012281255101857583
2023-03-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00023818124534910785
2023-03-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006097833895812815
2023-03-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.0057756834065167345
2023-03-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.005317339348059482
2023-03-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0007584725595490434
2023-03-27,minvar_no_crypto_control,min_variance,0.95,0.0,-0.011070137693188672
2023-03-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.002943662412740325
2023-03-29,minvar_no_crypto_control,min_variance,0.95,0.0,0.001702534411673417
2023-03-30,minvar_no_crypto_control,min_variance,0.95,0.0,0.006572583251884086
2023-03-31,minvar_no_crypto_control,min_variance,0.95,0.0,0.007405574254815205
2023-04-03,minvar_no_crypto_control,min_variance,0.95,0.0,0.00531082904142407
2023-04-04,minvar_no_crypto_control,min_variance,0.95,0.0,0.0066138191483852415
2023-04-05,minvar_no_crypto_control,min_variance,0.95,0.0,0.002592831217884434
2023-04-06,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0004641229042980008
2023-04-07,minvar_no_crypto_control,min_variance,0.95,0.0,-1.4536669965673262e-20
2023-04-10,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00798863253506172
2023-04-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.0030233586797645757
2023-04-12,minvar_no_crypto_control,min_variance,0.95,0.0,0.0001502762778526785
2023-04-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.005978833779792443
2023-04-14,minvar_no_crypto_control,min_variance,0.95,0.0,-0.010202907201167838
2023-04-17,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004602060593419454
2023-04-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.002793122093077101
2023-04-19,minvar_no_crypto_control,min_variance,0.95,0.0,-0.002075023723432262
2023-04-20,minvar_no_crypto_control,min_variance,0.95,0.0,0.0026715654704061636
2023-04-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0052074218988618385
2023-04-24,minvar_no_crypto_control,min_variance,0.95,0.0,0.0047239248918032484
2023-04-25,minvar_no_crypto_control,min_variance,0.95,0.0,0.0021022847451601964
2023-04-26,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006914083690239002
2023-04-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.0024585895433984007
2023-04-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.008243718427741235
2023-05-01,minvar_no_crypto_control,min_variance,0.95,0.0,-0.011764304705946367
2023-05-02,minvar_no_crypto_control,min_variance,0.95,0.0,0.011705236017599818
2023-05-03,minvar_no_crypto_control,min_variance,0.95,0.0,0.0028326996980327706
2023-05-04,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0029969775694502214
2023-05-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00123295950201988
2023-05-08,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004234182101774183
2023-05-09,minvar_no_crypto_control,min_variance,0.95,0.0,-1.2390002807079149e-05
2023-05-10,minvar_no_crypto_control,min_variance,0.95,0.0,0.0041587511168483795
2023-05-11,minvar_no_crypto_control,min_variance,0.95,0.0,-5.0135166279127816e-05
2023-05-12,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0038517818036654782
2023-05-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0016883448660926312
2023-05-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.007526300087290114
2023-05-17,minvar_no_crypto_control,min_variance,0.95,0.0,0.0015213335410665392
2023-05-18,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004078148661233081
2023-05-19,minvar_no_crypto_control,min_variance,0.95,0.0,0.0006459246003458954
2023-05-22,minvar_no_crypto_control,min_variance,0.95,0.0,-0.001881986503801474
2023-05-23,minvar_no_crypto_control,min_variance,0.95,0.0,-0.002159665575750983
2023-05-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00677259952962661
2023-05-25,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0015329821445439016
2023-05-26,minvar_no_crypto_control,min_variance,0.95,0.0,0.008180178626567843
2023-05-29,minvar_no_crypto_control,min_variance,0.95,0.0,2.248474631355872e-19
2023-05-30,minvar_no_crypto_control,min_variance,0.95,0.0,0.005615701640259258
2023-05-31,minvar_no_crypto_control,min_variance,0.95,0.0,0.001707461932417125
2023-06-01,minvar_no_crypto_control,min_variance,0.95,0.0,0.007177841137046358
2023-06-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00377406536582304
2023-06-05,minvar_no_crypto_control,min_variance,0.95,0.0,0.0008497195579676056
2023-06-06,minvar_no_crypto_control,min_variance,0.95,0.0,0.00296035966570124
2023-06-07,minvar_no_crypto_control,min_variance,0.95,0.0,-0.009990617239518338
2023-06-08,minvar_no_crypto_control,min_variance,0.95,0.0,0.010290418123209551
2023-06-09,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0007501362922923675
2023-06-12,minvar_no_crypto_control,min_variance,0.95,0.0,0.0037088395286078305
2023-06-13,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0033574976453610425
2023-06-14,minvar_no_crypto_control,min_variance,0.95,0.0,0.003077539227944849
2023-06-15,minvar_no_crypto_control,min_variance,0.95,0.0,0.009687874871711497
2023-06-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0029151576004544204
2023-06-19,minvar_no_crypto_control,min_variance,0.95,0.0,3.582443612498988e-20
2023-06-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0032008184813106023
2023-06-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0015071507722833324
2023-06-22,minvar_no_crypto_control,min_variance,0.95,0.0,-0.005930010073619452
2023-06-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.0014210906849294544
2023-06-26,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00048312321848899005
2023-06-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.0013811666207546765
2023-06-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.000736558965617558
2023-06-29,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004693083309432646
2023-06-30,minvar_no_crypto_control,min_variance,0.95,0.0,0.010060143944729833
2023-07-03,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0009584140792297743
2023-07-04,minvar_no_crypto_control,min_variance,0.95,0.0,-1.0528917288671597e-20
2023-07-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004658869892897212
2023-07-06,minvar_no_crypto_control,min_variance,0.95,0.0,-0.008051768728398717
2023-07-07,minvar_no_crypto_control,min_variance,0.95,0.0,-4.506334841330962e-05
2023-07-10,minvar_no_crypto_control,min_variance,0.95,0.0,0.001542644759108742
2023-07-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.005067627310297286
2023-07-12,minvar_no_crypto_control,min_variance,0.95,0.0,0.010924965488780176
2023-07-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.006143192210516065
2023-07-14,minvar_no_crypto_control,min_variance,0.95,0.0,-0.003122865601497859
2023-07-17,minvar_no_crypto_control,min_variance,0.95,0.0,0.0015987401033204082
2023-07-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.007982603649439797
2023-07-19,minvar_no_crypto_control,min_variance,0.95,0.0,0.004217184051855688
2023-07-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0077448441918284905
2023-07-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0009968180101936808
2023-07-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0010685770818640273
2023-07-25,minvar_no_crypto_control,min_variance,0.95,0.0,0.0023457057481336735
2023-07-26,minvar_no_crypto_control,min_variance,0.95,0.0,0.002074184293999125
2023-07-27,minvar_no_crypto_control,min_variance,0.95,0.0,-0.01368442632047079
2023-07-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.007766459643339249
2023-07-31,minvar_no_crypto_control,min_variance,0.95,0.0,0.0023321141800125428
2023-08-01,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00962961243755205
2023-08-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00973556979096011
2023-08-03,minvar_no_crypto_control,min_variance,0.95,0.0,-0.008115593232365353
2023-08-04,minvar_no_crypto_control,min_variance,0.95,0.0,0.005016424617453601
2023-08-07,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0007919152045345094
2023-08-08,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0002590800192719023
2023-08-09,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0024056696351002584
2023-08-10,minvar_no_crypto_control,min_variance,0.95,0.0,-0.005291517351932957
2023-08-11,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0008982709707250918
2023-08-14,minvar_no_crypto_control,min_variance,0.95,0.0,0.00017158961269845934
2023-08-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006817383655616562
2023-08-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006934244112110388
2023-08-17,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00446169150674283
2023-08-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.0012915833187514398
2023-08-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0008221753867610013
2023-08-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.001936534570844522
2023-08-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.01488750652056759
2023-08-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006844432204954597
2023-08-25,minvar_no_crypto_control,min_variance,0.95,0.0,0.002938130191241728
2023-08-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.0035087711290462957
2023-08-29,minvar_no_crypto_control,min_variance,0.95,0.0,0.011566515603962227
2023-08-30,minvar_no_crypto_control,min_variance,0.95,0.0,0.001989488723672196
2023-08-31,minvar_no_crypto_control,min_variance,0.95,0.0,0.0002534983545259188
2023-09-01,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0038457679465930916
2023-09-04,minvar_no_crypto_control,min_variance,0.95,0.0,1.063665189131729e-20
2023-09-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.008547471184950348
2023-09-06,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00324587069163844
2023-09-07,minvar_no_crypto_control,min_variance,0.95,0.0,0.000115964802340912
2023-09-08,minvar_no_crypto_control,min_variance,0.95,0.0,0.0017858326280021893
2023-09-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.0008126024746836391
2023-09-12,minvar_no_crypto_control,min_variance,0.95,0.0,-0.002045509697099808
2023-09-13,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00046220989090166276
2023-09-14,minvar_no_crypto_control,min_variance,0.95,0.0,0.0010662091183715645
2023-09-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.003771023294494864
2023-09-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.003965964869275008
2023-09-19,minvar_no_crypto_control,min_variance,0.95,0.0,-0.003242251133112919
2023-09-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.002054158751935319
2023-09-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.015931732783440396
2023-09-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.002719692625619237
2023-09-25,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0076294951106644915
2023-09-26,minvar_no_crypto_control,min_variance,0.95,0.0,-0.009037551789358615
2023-09-27,minvar_no_crypto_control,min_variance,0.95,0.0,-0.005819839492511344
2023-09-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.0011368407397778267
2023-09-29,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004477346363511834
2023-10-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.008835904880444917
2023-10-03,minvar_no_crypto_control,min_variance,0.95,0.0,-0.012136169603948279
2023-10-04,minvar_no_crypto_control,min_variance,0.95,0.0,0.006684148840749164
2023-10-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0022551549761761903
2023-10-06,minvar_no_crypto_control,min_variance,0.95,0.0,0.002413319781209914
2023-10-09,minvar_no_crypto_control,min_variance,0.95,0.0,0.01559445773049424
2023-10-10,minvar_no_crypto_control,min_variance,0.95,0.0,0.0008418953326139814
2023-10-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.010150722652979978
2023-10-12,minvar_no_crypto_control,min_variance,0.95,0.0,-0.011266094869244386
2023-10-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.014815788071720026
2023-10-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0027997144877638085
2023-10-17,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0025338594434636567
2023-10-18,minvar_no_crypto_control,min_variance,0.95,0.0,-0.002014509179549875
2023-10-19,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004397309442465854
2023-10-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0016683386158256536
2023-10-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.0015267094042970175
2023-10-24,minvar_no_crypto_control,min_variance,0.95,0.0,0.006298320457950041
2023-10-25,minvar_no_crypto_control,min_variance,0.95,0.0,-0.009756353982232936
2023-10-26,minvar_no_crypto_control,min_variance,0.95,0.0,0.000841576333039714
2023-10-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.001614528691608142
2023-10-30,minvar_no_crypto_control,min_variance,0.95,0.0,0.0005855730440475443
2023-10-31,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0013119737240125675
2023-11-01,minvar_no_crypto_control,min_variance,0.95,0.0,0.008890888366077248
2023-11-02,minvar_no_crypto_control,min_variance,0.95,0.0,0.01452538871012902
2023-11-03,minvar_no_crypto_control,min_variance,0.95,0.0,0.006813881411555671
2023-11-06,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004023629172177754
2023-11-07,minvar_no_crypto_control,min_variance,0.95,0.0,0.003797450158550057
2023-11-08,minvar_no_crypto_control,min_variance,0.95,0.0,0.0011978531482902928
2023-11-09,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0077285276364171575
2023-11-10,minvar_no_crypto_control,min_variance,0.95,0.0,0.004563299664409724
2023-11-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.0007540294987315317
2023-11-14,minvar_no_crypto_control,min_variance,0.95,0.0,0.016845334314593834
2023-11-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.003590533732407574
2023-11-16,minvar_no_crypto_control,min_variance,0.95,0.0,0.0073172326789922425
2023-11-17,minvar_no_crypto_control,min_variance,0.95,0.0,0.0015937970415850307
2023-11-20,minvar_no_crypto_control,min_variance,0.95,0.0,0.004465734414428135
2023-11-21,minvar_no_crypto_control,min_variance,0.95,0.0,0.0023230417569056875
2023-11-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.0010896894924094904
2023-11-23,minvar_no_crypto_control,min_variance,0.95,0.0,-2.898877620188927e-21
2023-11-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0010930766585969184
2023-11-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.005688053671709566
2023-11-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.005446852105156676
2023-11-29,minvar_no_crypto_control,min_variance,0.95,0.0,0.0033316207559338914
2023-11-30,minvar_no_crypto_control,min_variance,0.95,0.0,-0.003063382646115182
2023-12-01,minvar_no_crypto_control,min_variance,0.95,0.0,0.012644845239815808
2023-12-04,minvar_no_crypto_control,min_variance,0.95,0.0,-0.010989400415934748
2023-12-05,minvar_no_crypto_control,min_variance,0.95,0.0,0.0037951835856922887
2023-12-06,minvar_no_crypto_control,min_variance,0.95,0.0,0.002623513905088899
2023-12-07,minvar_no_crypto_control,min_variance,0.95,0.0,0.0027991227607879234
2023-12-08,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004742887304450321
2023-12-11,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0023141116229632216
2023-12-12,minvar_no_crypto_control,min_variance,0.95,0.0,0.0026962049936684225
2023-12-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.018969617176731735
2023-12-14,minvar_no_crypto_control,min_variance,0.95,0.0,0.009243249423916916
2023-12-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0030670956977497258
2023-12-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.002009806941243526
2023-12-19,minvar_no_crypto_control,min_variance,0.95,0.0,0.0060923476514599334
2023-12-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006136565394789858
2023-12-21,minvar_no_crypto_control,min_variance,0.95,0.0,0.004973287339669113
2023-12-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.0012151753257884609
2023-12-25,minvar_no_crypto_control,min_variance,0.95,0.0,-7.673180342200912e-20
2023-12-26,minvar_no_crypto_control,min_variance,0.95,0.0,0.005180033047807285
2023-12-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.006549781948344653
2023-12-28,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0036286901757822754
2023-12-29,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004019463354800539
2024-01-01,minvar_no_crypto_control,min_variance,0.95,0.0,1.0012164120251754e-18
2024-01-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.005705515513427342
2024-01-03,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00610054476382061
2024-01-04,minvar_no_crypto_control,min_variance,0.95,0.0,-0.004278120963071417
2024-01-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0011854926427599995
2024-01-08,minvar_no_crypto_control,min_variance,0.95,0.0,0.0063142146398242095
2024-01-09,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0014375398259355565
2024-01-10,minvar_no_crypto_control,min_variance,0.95,0.0,0.0010390062898228572
2024-01-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.0018196027968317768
2024-01-12,minvar_no_crypto_control,min_variance,0.95,0.0,0.0033274767801738003
2024-01-15,minvar_no_crypto_control,min_variance,0.95,0.0,-1.6623703004119812e-19
2024-01-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00796304579777051
2024-01-17,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006725325984273057
2024-01-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.005806568615107355
2024-01-19,minvar_no_crypto_control,min_variance,0.95,0.0,0.008248934571799905
2024-01-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.00069298322601148
2024-01-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.0013764344672836683
2024-01-24,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0029216978181586493
2024-01-25,minvar_no_crypto_control,min_variance,0.95,0.0,0.004661986960957827
2024-01-26,minvar_no_crypto_control,min_variance,0.95,0.0,-0.001714997559037387
2024-01-29,minvar_no_crypto_control,min_variance,0.95,0.0,0.008543206522721674
2024-01-30,minvar_no_crypto_control,min_variance,0.95,0.0,0.0011264979559214322
2024-01-31,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006465080574108172
2024-02-01,minvar_no_crypto_control,min_variance,0.95,0.0,0.013167112264815426
2024-02-02,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0016017841945304098
2024-02-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006946448335441327
2024-02-06,minvar_no_crypto_control,min_variance,0.95,0.0,0.004311431386716315
2024-02-07,minvar_no_crypto_control,min_variance,0.95,0.0,0.003267380783871212
2024-02-08,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0009441283444272687
2024-02-09,minvar_no_crypto_control,min_variance,0.95,0.0,0.0015817092999905794
2024-02-12,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0013376036614121199
2024-02-13,minvar_no_crypto_control,min_variance,0.95,0.0,-0.014588228338159382
2024-02-14,minvar_no_crypto_control,min_variance,0.95,0.0,0.005288100338337399
2024-02-15,minvar_no_crypto_control,min_variance,0.95,0.0,0.006053118194781883
2024-02-16,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0026695339519659817
2024-02-19,minvar_no_crypto_control,min_variance,0.95,0.0,-1.9301630924911583e-20
2024-02-20,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0006744471310455836
2024-02-21,minvar_no_crypto_control,min_variance,0.95,0.0,-0.001374812990260437
2024-02-22,minvar_no_crypto_control,min_variance,0.95,0.0,0.01198767167856141
2024-02-23,minvar_no_crypto_control,min_variance,0.95,0.0,0.0041091427180351015
2024-02-26,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0026662337363037927
2024-02-27,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0006132614651879438
2024-02-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.0005714952715175266
2024-02-29,minvar_no_crypto_control,min_variance,0.95,0.0,0.005337502130438111
2024-03-01,minvar_no_crypto_control,min_variance,0.95,0.0,0.012905791799420318
2024-03-04,minvar_no_crypto_control,min_variance,0.95,0.0,0.004175908302270012
2024-03-05,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0012016150141678861
2024-03-06,minvar_no_crypto_control,min_variance,0.95,0.0,0.006487108186722679
2024-03-07,minvar_no_crypto_control,min_variance,0.95,0.0,0.007193863093433808
2024-03-08,minvar_no_crypto_control,min_variance,0.95,0.0,-0.001158750006487322
2024-03-11,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0001815488413074201
2024-03-12,minvar_no_crypto_control,min_variance,0.95,0.0,6.906890379057389e-05
2024-03-13,minvar_no_crypto_control,min_variance,0.95,0.0,0.00018721545043762222
2024-03-14,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0050863571908927345
2024-03-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00507938831921235
2024-03-18,minvar_no_crypto_control,min_variance,0.95,0.0,0.0033212921846351986
2024-03-19,minvar_no_crypto_control,min_variance,0.95,0.0,0.0022889756724667892
2024-03-20,minvar_no_crypto_control,min_variance,0.95,0.0,0.008947374931376536
2024-03-21,minvar_no_crypto_control,min_variance,0.95,0.0,0.001723390002843814
2024-03-22,minvar_no_crypto_control,min_variance,0.95,0.0,-0.00183755161923412
2024-03-25,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0011088581015991322
2024-03-26,minvar_no_crypto_control,min_variance,0.95,0.0,0.0005744222716946616
2024-03-27,minvar_no_crypto_control,min_variance,0.95,0.0,0.0076076819331199735
2024-03-28,minvar_no_crypto_control,min_variance,0.95,0.0,0.004218295368021194
2024-03-29,minvar_no_crypto_control,min_variance,0.95,0.0,-3.5651839536787245e-19
2024-04-01,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0001585626797104291
2024-04-02,minvar_no_crypto_control,min_variance,0.95,0.0,0.000993858877263313
2024-04-03,minvar_no_crypto_control,min_variance,0.95,0.0,0.0037526820637282855
2024-04-04,minvar_no_crypto_control,min_variance,0.95,0.0,-0.006831187471256165
2024-04-05,minvar_no_crypto_control,min_variance,0.95,0.0,0.008663599269975413
2024-04-08,minvar_no_crypto_control,min_variance,0.95,0.0,0.00247380122354173
2024-04-09,minvar_no_crypto_control,min_variance,0.95,0.0,0.004454880372835709
2024-04-10,minvar_no_crypto_control,min_variance,0.95,0.0,-0.011720115166499089
2024-04-11,minvar_no_crypto_control,min_variance,0.95,0.0,0.010797654764507834
2024-04-12,minvar_no_crypto_control,min_variance,0.95,0.0,-0.010586285815659917
2024-04-15,minvar_no_crypto_control,min_variance,0.95,0.0,-0.0019910776108007983
