rebalance_date,strategy,objective,beta,max_total_crypto_weight,ticker,weight
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.14358274258848525
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.07739489858464872
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.22260510141535134
2024-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2024-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2024-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-09-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.30000000000000004
2024-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2024-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2024-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2024-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.24313077794394244
2024-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.056869222056057614
2024-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-11-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2024-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2024-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2024-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.24313077794394244
2024-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.056869222056057614
2024-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2024-12-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.296979954171296
2025-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0030200458287040367
2025-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2025-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.2788146302073554
2025-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.021185369792644605
2025-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2025-02-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.29057131709835926
2025-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0094286829016408
2025-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2025-03-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.2861947821478388
2025-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.013805217852161251
2025-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2025-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-06-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-07-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-08-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-09-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-10-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-11-03,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2025-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2025-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2025-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2025-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2025-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2025-12-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2026-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2026-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2026-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.35
2026-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2026-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.30000000000000004
2026-01-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2026-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2026-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2026-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.30000000000000004
2026-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.0
2026-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2026-02-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2026-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2026-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2026-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.24047984331386585
2026-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.059520156686134196
2026-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2026-03-02,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2026-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2026-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2026-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.12439022803348745
2026-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.1756097719665126
2026-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2026-04-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2026-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,BTC-USD,0.0
2026-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,ETH-USD,0.0
2026-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,GLD,0.11119285605556115
2026-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,QQQ,0.1888071439444389
2026-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,SPY,0.35
2026-05-01,cvar_no_crypto_control,min_historical_cvar,0.95,0.0,TLT,0.35
2019-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.011705949835141706
2019-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,5.223544890873384e-19
2019-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,6.342762653451289e-17
2019-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.2882940501648584
2019-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.01599121449830966
2019-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2019-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,4.8924346709826876e-17
2019-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.2840087855016904
2019-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.01703486303800827
2019-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2019-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2019-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.28296513696199194
2019-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.012998787057869002
2019-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2019-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,5.5314403008997907e-17
2019-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.28700121294213105
2019-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.006128823267334087
2019-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,7.54030867026405e-18
2019-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2019-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.29387117673266605
2019-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-06-03,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.006367691679626905
2019-06-03,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2019-06-03,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-06-03,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,2.99514859903424e-17
2019-06-03,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.2936323083203732
2019-06-03,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.006557123029784652
2019-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2019-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2019-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2019-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.2934428769702155
2019-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-08-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,8.785336429829125e-18
2019-08-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0004598188503289862
2019-08-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.3484862783697473
2019-08-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2019-08-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.3010539027799237
2019-08-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-09-02,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,7.293363605627209e-18
2019-09-02,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0022531772642105704
2019-09-02,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.33181719214126604
2019-09-02,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,7.057924351251145e-17
2019-09-02,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.3159296305945234
2019-09-02,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2019-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.003209029149522589
2019-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.3058042304508636
2019-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,3.3064996403538976e-17
2019-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.3409867403996139
2019-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-11-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2019-11-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.004340707538499506
2019-11-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.2956592924615007
2019-11-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,3.861973187767477e-17
2019-11-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.3499999999999999
2019-11-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2019-12-02,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.002502777880076679
2019-12-02,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0058700993302206305
2019-12-02,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.2697534015697808
2019-12-02,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.02187372121992202
2019-12-02,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.35
2019-12-02,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.008897774588574646
2020-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.002289437953776765
2020-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.2127676664045736
2020-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.07604512105307494
2020-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.35000000000000003
2020-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35000000000000003
2020-02-03,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.011284717902607702
2020-02-03,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0010531365657697905
2020-02-03,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.19748175678407043
2020-02-03,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.09018038874755205
2020-02-03,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.35000000000000003
2020-02-03,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35000000000000003
2020-03-02,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.009523630262187341
2020-03-02,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,1.827921349018941e-19
2020-03-02,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.22947765606156004
2020-03-02,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.06099871367625262
2020-03-02,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.35000000000000003
2020-03-02,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35000000000000003
2020-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,1.3987138574618916e-17
2020-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2020-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.18724752477925002
2020-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.11275247522075005
2020-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2020-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,7.141732797008758e-18
2020-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.12124065057135677
2020-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.17875934942864335
2020-05-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-06-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,1.1658058788831733e-17
2020-06-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,3.8497378974865874e-19
2020-06-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-06-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.11354691827930331
2020-06-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.18645308172069683
2020-06-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,2.516039877760829e-17
2020-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2020-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.08975952406650417
2020-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.21024047593349593
2020-07-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-08-03,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2020-08-03,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,7.68284025037849e-18
2020-08-03,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-08-03,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.08497484208766745
2020-08-03,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.21502515791233257
2020-08-03,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-09-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,1.3198362462764606e-17
2020-09-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,3.8328969896334815e-18
2020-09-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-09-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0019266144167577326
2020-09-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.2980733855832423
2020-09-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2020-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,9.123371904644141e-18
2020-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,2.7755575615628914e-17
2020-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.30000000000000004
2020-10-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2020-11-02,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,2.5469666703228797e-17
2020-11-02,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2020-11-02,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.3499999999999999
2020-11-02,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2020-11-02,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.3000000000000002
2020-11-02,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.3499999999999999
2020-12-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,6.45419783283587e-18
2020-12-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,8.01968481527027e-19
2020-12-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2020-12-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,1.3877787807814457e-17
2020-12-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.30000000000000004
2020-12-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2021-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2021-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,1.1010853872743268e-17
2021-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2021-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2021-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.30000000000000016
2021-01-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2021-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,4.4902520850222214e-18
2021-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2021-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2021-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2021-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.3000000000000002
2021-02-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2021-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,1.4900735518311474e-17
2021-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2021-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.35
2021-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2021-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.30000000000000004
2021-03-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2021-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,0.0
2021-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,0.0
2021-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.30000000000000004
2021-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,0.0
2021-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.35
2021-04-01,minvar_baseline_ch1,min_variance,0.95,0.2,TLT,0.35
2021-05-03,minvar_baseline_ch1,min_variance,0.95,0.2,BTC-USD,4.316096784861535e-18
2021-05-03,minvar_baseline_ch1,min_variance,0.95,0.2,ETH-USD,1.407472326832146e-18
2021-05-03,minvar_baseline_ch1,min_variance,0.95,0.2,GLD,0.30000000000000016
2021-05-03,minvar_baseline_ch1,min_variance,0.95,0.2,QQQ,2.682395433883434e-18
2021-05-03,minvar_baseline_ch1,min_variance,0.95,0.2,SPY,0.35
